VendorId,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,extra,tip_amount,improvement_surcharge,total_amount
2,2024-01-16T18:17:35.000,2024-01-16T18:29:01.000,2,1.98,12.8,2.5,1.5,1.0,20.8
2,2024-01-25T11:35:14.000,2024-01-25T11:40:54.000,1,0.69,7.2,0.0,2.24,1.0,13.44
2,2024-01-30T11:29:24.000,2024-01-30T11:31:46.000,1,0.49,4.4,0.0,2.52,1.0,10.92
1,2024-01-24T17:28:20.000,2024-01-24T17:35:38.000,1,0.8,7.9,5.0,2.85,1.0,17.25
1,2024-01-29T19:51:27.000,2024-01-29T20:06:17.000,1,2.7,14.2,5.0,4.1,1.0,24.8
2,2024-01-26T13:26:11.000,2024-01-26T13:31:09.000,2,0.62,6.5,0.0,3.0,1.0,13.5
1,2024-01-10T17:56:43.000,2024-01-10T18:14:45.000,0,2.6,18.4,5.0,4.95,1.0,29.85
1,2024-01-01T18:31:10.000,2024-01-01T19:13:35.000,0,21.4,82.8,1.75,0.0,1.0,86.05
2,2024-01-02T20:20:43.000,2024-01-02T20:26:54.000,1,1.85,10.7,1.0,3.14,1.0,18.84
2,2024-01-08T17:24:19.000,2024-01-08T17:29:39.000,1,0.78,7.2,2.5,6.0,1.0,19.7
1,2024-01-13T16:49:27.000,2024-01-13T17:51:25.000,1,17.5,70.0,4.25,15.15,1.0,90.9
2,2024-01-04T20:00:29.000,2024-01-04T20:07:52.000,1,0.91,8.6,1.0,1.0,1.0,14.6
2,2024-01-27T14:44:43.000,2024-01-27T15:11:13.000,1,4.5,26.1,0.0,0.0,1.0,30.1
2,2024-01-27T21:39:50.000,2024-01-27T21:48:22.000,3,1.27,10.0,1.0,3.0,1.0,18.0
2,2024-01-04T12:56:50.000,2024-01-04T13:10:13.000,1,1.7,13.5,0.0,0.0,1.0,17.5
1,2024-01-18T07:32:12.000,2024-01-18T07:48:34.000,1,3.0,17.7,2.5,4.3,1.0,26.0
2,2024-01-10T17:29:02.000,2024-01-10T17:51:49.000,1,4.25,24.0,2.5,4.0,1.0,34.5
2,2024-01-21T03:07:31.000,2024-01-21T03:11:31.000,1,0.62,5.8,1.0,3.24,1.0,14.04
2,2024-01-18T16:08:53.000,2024-01-18T16:27:00.000,2,2.99,19.1,0.0,0.0,1.0,23.1
2,2024-01-06T09:48:40.000,2024-01-06T09:53:51.000,1,1.57,8.6,0.0,2.52,1.0,15.12
2,2024-01-31T21:00:17.000,2024-01-31T21:12:37.000,2,2.0,13.5,1.0,3.7,1.0,22.2
1,2024-01-18T08:21:48.000,2024-01-18T08:38:51.000,1,1.4,12.8,2.5,3.35,1.0,20.15
2,2024-01-20T13:40:24.000,2024-01-20T13:55:51.000,1,1.77,14.2,0.0,3.64,1.0,21.84
2,2024-01-13T17:02:59.000,2024-01-13T17:16:41.000,2,1.58,13.5,0.0,3.5,1.0,21.0
2,2024-01-15T15:12:27.000,2024-01-15T15:18:41.000,3,0.9,7.9,0.0,0.0,1.0,11.9
1,2024-01-16T09:56:17.000,2024-01-16T10:24:28.000,1,2.4,24.0,2.5,2.0,1.0,30.0
1,2024-01-14T01:20:13.000,2024-01-14T01:26:46.000,1,0.9,7.9,3.5,2.6,1.0,15.5
2,2024-01-13T21:47:29.000,2024-01-13T21:54:55.000,1,2.06,11.4,1.0,3.28,1.0,19.68
2,2024-01-14T14:56:49.000,2024-01-14T15:15:44.000,1,4.88,24.0,0.0,3.0,1.0,31.0
2,2024-01-17T16:08:33.000,2024-01-17T16:14:12.000,1,0.6,7.2,2.5,2.74,1.0,16.44
2,2024-01-19T21:46:22.000,2024-01-19T21:52:02.000,2,1.66,9.3,1.0,1.43,1.0,15.73
2,2024-01-01T02:46:53.000,2024-01-01T02:58:40.000,1,2.65,14.2,1.0,3.84,1.0,23.04
1,2024-01-09T16:54:16.000,2024-01-09T17:32:01.000,1,6.4,35.2,5.0,5.0,1.0,46.7
2,2024-01-19T12:06:12.000,2024-01-19T12:11:37.000,1,0.66,7.2,0.0,1.68,1.0,12.88
2,2024-01-26T10:07:09.000,2024-01-26T10:22:06.000,1,1.3,14.2,0.0,3.64,1.0,21.84
1,2024-01-28T15:27:15.000,2024-01-28T15:31:24.000,1,0.9,7.2,2.5,0.0,1.0,11.2
2,2024-01-08T10:08:14.000,2024-01-08T10:13:00.000,1,0.57,6.5,0.0,2.1,1.0,12.6
2,2024-01-15T18:39:32.000,2024-01-15T18:50:34.000,1,1.65,12.1,0.0,3.22,1.0,19.32
2,2024-01-12T13:49:57.000,2024-01-12T13:55:27.000,1,0.57,6.5,0.0,2.1,1.0,12.6
2,2024-01-21T23:53:44.000,2024-01-21T23:57:10.000,1,0.9,-10.0,-1.0,0.0,-1.0,-12.0
2,2024-01-19T18:27:16.000,2024-01-19T18:48:55.000,1,3.41,21.9,2.5,4.26,1.0,32.66
2,2024-01-13T21:11:43.000,2024-01-13T21:42:34.000,3,4.56,29.6,1.0,5.19,1.0,39.79
1,2024-01-12T20:01:28.000,2024-01-12T20:05:43.000,1,0.4,5.1,3.5,2.0,1.0,12.1
2,2024-01-30T15:57:46.000,2024-01-30T16:46:02.000,1,17.73,70.0,5.0,15.65,1.0,93.9
2,2024-01-24T23:57:06.000,2024-01-25T00:09:39.000,1,3.09,16.3,1.0,4.26,1.0,25.56
2,2024-01-28T14:42:17.000,2024-01-28T15:02:00.000,1,8.02,33.1,5.0,0.0,1.0,50.79
2,2024-01-10T16:23:45.000,2024-01-10T16:38:40.000,1,1.81,14.2,2.5,2.0,1.0,22.7
2,2024-01-26T19:43:55.000,2024-01-26T19:44:30.000,1,0.0,0.0,0.0,0.0,0.0,0.0
2,2024-01-19T11:49:34.000,2024-01-19T11:59:57.000,1,1.47,11.4,0.0,3.08,1.0,18.48
2,2024-01-03T21:58:56.000,2024-01-03T22:05:35.000,1,1.7,9.3,1.0,2.86,1.0,17.16
2,2024-01-27T16:27:18.000,2024-01-27T16:37:35.000,1,1.9,12.1,0.0,3.22,1.0,19.32
2,2024-01-29T16:01:13.000,2024-01-29T16:06:09.000,2,0.93,7.2,2.5,2.74,1.0,16.44
2,2024-01-16T20:39:27.000,2024-01-16T20:52:40.000,2,2.87,16.3,1.0,6.39,1.0,27.69
2,2024-01-29T15:23:59.000,2024-01-29T15:35:37.000,1,1.08,11.4,0.0,3.08,1.0,18.48
2,2024-01-15T13:28:35.000,2024-01-15T13:39:52.000,1,1.8,12.8,0.0,3.36,1.0,20.16
2,2024-01-09T20:13:46.000,2024-01-09T20:14:52.000,1,0.43,4.4,1.0,1.88,1.0,11.28
2,2024-01-15T11:49:58.000,2024-01-15T11:54:37.000,5,1.1,7.9,0.0,2.38,1.0,14.28
2,2024-01-16T20:19:46.000,2024-01-16T20:26:12.000,2,1.02,7.9,1.0,0.0,1.0,12.9
2,2024-01-27T16:37:36.000,2024-01-27T16:47:52.000,3,0.89,10.0,0.0,2.8,1.0,16.8
2,2024-01-01T02:43:42.000,2024-01-01T03:11:18.000,1,5.54,30.3,1.0,5.0,1.0,40.3
2,2024-01-20T08:02:41.000,2024-01-20T08:12:31.000,1,2.23,12.8,0.0,3.36,1.0,20.16
2,2024-01-31T10:24:56.000,2024-01-31T10:32:39.000,1,0.59,7.9,0.0,2.38,1.0,14.28
2,2024-01-30T23:31:50.000,2024-01-31T00:03:15.000,1,6.96,34.5,1.0,7.9,1.0,47.4
1,2024-01-02T15:37:30.000,2024-01-02T15:59:24.000,1,3.4,19.8,2.5,0.0,1.0,23.8
1,2024-01-25T05:03:59.000,2024-01-25T05:11:21.000,1,4.1,17.7,3.5,6.8,1.0,29.5
2,2024-01-22T11:09:28.000,2024-01-22T11:32:30.000,1,1.72,19.1,0.0,3.0,1.0,26.1
2,2024-01-10T15:50:30.000,2024-01-10T15:57:10.000,1,0.5,7.9,0.0,2.38,1.0,14.28
2,2024-01-11T17:33:55.000,2024-01-11T17:37:00.000,1,0.41,5.1,2.5,2.9,1.0,14.5
2,2024-01-10T22:56:10.000,2024-01-10T23:10:18.000,1,3.22,17.0,1.0,0.0,1.0,22.0
2,2024-01-06T22:48:38.000,2024-01-06T22:59:21.000,1,1.2,11.4,1.0,4.1,1.0,20.5
2,2024-01-10T12:26:45.000,2024-01-10T12:45:11.000,2,8.56,34.5,5.0,10.09,1.0,62.28
2,2024-01-16T21:17:24.000,2024-01-16T21:38:59.000,3,3.6,22.6,1.0,6.9,1.0,34.5
2,2024-01-03T12:51:05.000,2024-01-03T13:09:35.000,4,2.53,18.4,0.0,0.0,1.0,22.4
2,2024-01-31T16:28:14.000,2024-01-31T16:37:46.000,1,3.99,17.7,2.5,0.0,1.0,23.45
1,2024-01-31T09:46:05.000,2024-01-31T10:04:26.000,1,1.2,15.6,2.5,3.9,1.0,23.5
2,2024-01-15T23:13:06.000,2024-01-15T23:36:17.000,1,5.71,28.9,1.0,10.17,1.0,44.07
2,2024-01-29T10:40:43.000,2024-01-29T11:07:45.000,1,4.03,26.1,0.0,2.75,1.0,32.85
2,2024-01-17T13:03:40.000,2024-01-17T13:19:32.000,1,1.33,14.9,0.0,3.78,1.0,22.68
2,2024-01-06T13:20:52.000,2024-01-06T13:26:10.000,1,0.97,7.2,0.0,2.24,1.0,13.44
1,2024-01-09T15:30:58.000,2024-01-09T15:39:19.000,1,1.0,7.9,2.5,3.0,1.0,14.9
2,2024-01-31T18:39:23.000,2024-01-31T18:46:32.000,2,1.21,9.3,2.5,3.16,1.0,18.96
1,2024-01-26T21:56:25.000,2024-01-26T22:05:27.000,1,1.3,10.0,3.5,0.0,1.0,15.0
1,2024-01-08T19:15:47.000,2024-01-08T19:22:26.000,1,0.5,6.5,5.0,1.0,1.0,14.0
2,2024-01-26T06:36:12.000,2024-01-26T06:41:16.000,1,0.81,7.2,0.0,1.0,1.0,12.2
2,2024-01-01T04:00:27.000,2024-01-01T04:00:39.000,0,0.0,13.1,0.0,3.42,1.0,20.52
1,2024-01-02T19:22:02.000,2024-01-02T19:33:15.000,1,2.6,14.9,5.0,3.0,1.0,24.4
2,2024-01-09T19:30:40.000,2024-01-09T19:51:01.000,2,3.09,20.5,2.5,5.4,1.0,32.4
2,2024-01-12T17:30:42.000,2024-01-12T17:37:31.000,1,1.26,8.6,2.5,1.0,1.0,16.1
2,2024-01-17T13:40:30.000,2024-01-17T14:51:47.000,2,16.39,70.0,0.0,14.8,1.0,88.8
2,2024-01-12T00:19:49.000,2024-01-12T00:26:31.000,1,1.76,10.0,1.0,3.0,1.0,18.0
2,2024-01-13T17:10:55.000,2024-01-13T17:14:16.000,1,0.67,5.8,0.0,1.96,1.0,11.76
2,2024-01-15T23:59:53.000,2024-01-16T00:42:47.000,1,18.48,70.0,0.0,16.19,1.0,98.88
1,2024-01-24T21:27:47.000,2024-01-24T21:48:11.000,1,4.2,23.3,2.5,6.8,1.0,34.1
2,2024-01-13T19:36:23.000,2024-01-13T19:46:48.000,2,1.62,11.4,0.0,3.08,1.0,18.48
2,2024-01-10T17:16:13.000,2024-01-10T17:37:45.000,1,3.34,21.2,2.5,5.54,1.0,33.24
2,2024-01-18T21:33:26.000,2024-01-18T21:51:26.000,1,4.61,23.3,1.0,5.66,1.0,33.96
1,2024-01-29T14:59:00.000,2024-01-29T15:23:37.000,1,2.2,19.1,2.5,4.6,1.0,27.7
2,2024-01-23T06:11:34.000,2024-01-23T06:22:01.000,1,3.0,14.9,0.0,3.4,1.0,22.3
2,2024-01-03T15:22:26.000,2024-01-03T15:40:58.000,1,3.13,19.1,0.0,4.62,1.0,27.72
2,2024-01-22T14:47:30.000,2024-01-22T15:33:47.000,1,17.93,70.0,0.0,15.69,1.0,95.88
2,2024-01-05T19:15:22.000,2024-01-05T19:28:40.000,1,2.11,14.2,2.5,4.14,1.0,24.84
1,2024-01-22T10:39:13.000,2024-01-22T11:07:51.000,0,1.5,17.7,2.5,5.4,1.0,27.1
1,2024-01-20T21:50:45.000,2024-01-20T22:02:35.000,1,1.8,11.4,3.5,3.3,1.0,19.7
1,2024-01-22T18:55:02.000,2024-01-22T19:05:09.000,1,1.8,12.1,5.0,5.55,1.0,24.15
2,2024-01-23T09:12:09.000,2024-01-23T09:32:35.000,1,2.55,19.8,0.0,4.76,1.0,28.56
1,2024-01-23T11:19:47.000,2024-01-23T11:23:42.000,1,0.3,5.8,2.5,1.95,1.0,11.75
2,2024-01-26T10:30:15.000,2024-01-26T10:52:45.000,2,10.34,41.5,5.0,10.99,1.0,67.68
2,2024-01-14T20:55:39.000,2024-01-14T20:58:43.000,1,0.84,5.8,1.0,0.0,1.0,10.8
2,2024-01-16T17:11:27.000,2024-01-16T17:20:19.000,1,1.03,9.3,2.5,4.74,1.0,20.54
2,2024-01-12T22:40:32.000,2024-01-12T22:52:17.000,2,1.21,11.4,1.0,3.28,1.0,19.68
2,2024-01-20T00:50:57.000,2024-01-20T01:07:46.000,1,6.28,27.5,1.0,0.0,1.0,32.5
1,2024-01-28T14:01:16.000,2024-01-28T14:24:16.000,1,1.2,19.1,2.5,4.6,1.0,27.7
2,2024-01-05T18:04:35.000,2024-01-05T18:18:26.000,4,2.22,14.2,2.5,5.17,1.0,25.87
2,2024-01-21T11:17:27.000,2024-01-21T11:24:31.000,1,1.29,9.3,0.0,0.0,1.0,13.3
2,2024-01-17T06:57:01.000,2024-01-17T06:59:54.000,1,0.45,5.1,0.0,1.82,1.0,10.92
2,2024-01-24T11:11:51.000,2024-01-24T11:18:28.000,1,0.69,6.5,0.0,0.0,1.0,8.0
1,2024-01-12T09:20:26.000,2024-01-12T09:36:11.000,1,1.7,14.2,2.5,3.65,1.0,21.85
2,2024-01-29T23:18:56.000,2024-01-29T23:21:21.000,1,0.83,5.8,1.0,2.16,1.0,12.96
1,2024-01-02T18:42:30.000,2024-01-02T19:40:33.000,1,33.9,142.0,1.75,31.75,1.0,190.38
2,2024-01-05T18:36:05.000,2024-01-05T18:52:11.000,2,2.14,16.3,2.5,0.0,1.0,22.8
2,2024-01-28T15:42:55.000,2024-01-28T15:52:50.000,1,1.41,10.7,0.0,3.68,1.0,18.38
2,2024-01-23T17:22:07.000,2024-01-23T17:34:11.000,1,1.39,12.1,2.5,0.0,1.0,18.6
2,2024-01-31T11:17:00.000,2024-01-31T11:24:59.000,1,1.39,9.3,0.0,2.66,1.0,15.96
2,2024-01-07T10:52:09.000,2024-01-07T10:55:25.000,1,1.13,6.5,0.0,2.1,1.0,12.6
2,2024-01-18T13:09:55.000,2024-01-18T13:23:39.000,1,1.53,13.5,0.0,3.5,1.0,21.0
2,2024-01-28T23:52:34.000,2024-01-29T00:19:49.000,3,17.59,-70.0,0.0,0.0,-1.0,-82.24
2,2024-01-03T18:40:03.000,2024-01-03T18:53:47.000,1,2.42,14.9,2.5,4.28,1.0,25.68
2,2024-01-30T22:39:15.000,2024-01-30T23:19:25.000,4,18.56,70.0,0.0,22.2,1.0,97.95
2,2024-01-23T16:55:14.000,2024-01-23T17:13:35.000,1,4.87,23.3,2.5,5.96,1.0,35.76
1,2024-01-17T18:03:11.000,2024-01-17T18:28:33.000,1,6.1,31.0,5.0,7.5,1.0,45.0
1,2024-01-20T17:14:19.000,2024-01-20T17:37:46.000,1,2.7,17.7,2.5,4.3,1.0,26.0
2,2024-01-03T16:16:03.000,2024-01-03T16:22:55.000,1,0.87,7.9,2.5,0.0,1.0,14.4
2,2024-01-29T11:35:00.000,2024-01-29T11:47:10.000,1,2.09,14.2,0.0,0.0,1.0,18.2
1,2024-01-23T12:05:33.000,2024-01-23T12:21:24.000,0,1.1,14.2,2.5,0.5,1.0,18.7
1,2024-01-10T16:33:09.000,2024-01-10T16:50:52.000,1,2.8,18.4,5.0,4.95,1.0,29.85
2,2024-01-27T04:31:39.000,2024-01-27T04:37:08.000,1,1.15,8.6,1.0,2.72,1.0,16.32
1,2024-01-09T18:25:28.000,2024-01-09T18:28:17.000,1,0.4,4.4,5.0,3.25,1.0,14.15
1,2024-01-07T00:09:48.000,2024-01-07T00:14:33.000,1,1.5,8.6,3.5,2.7,1.0,16.3
2,2024-01-25T13:07:49.000,2024-01-25T13:32:18.000,1,2.55,21.9,0.0,5.18,1.0,31.08
1,2024-01-19T18:58:53.000,2024-01-19T19:14:50.000,2,1.0,14.2,5.0,4.1,1.0,24.8
2,2024-01-28T16:50:49.000,2024-01-28T16:55:36.000,1,0.72,6.5,0.0,1.78,1.0,12.28
2,2024-01-05T13:19:33.000,2024-01-05T13:34:48.000,1,2.01,14.9,0.0,3.78,1.0,22.68
1,2024-01-19T05:31:51.000,2024-01-19T05:54:32.000,1,12.0,47.1,8.5,16.0,1.0,80.04
2,2024-01-03T17:36:03.000,2024-01-03T17:38:13.000,1,0.6,5.1,2.5,1.5,1.0,13.1
2,2024-01-24T18:48:56.000,2024-01-24T19:15:13.000,1,6.12,32.4,2.5,1.0,1.0,39.9
2,2024-01-29T13:16:26.000,2024-01-29T13:31:41.000,1,2.44,17.0,0.0,4.2,1.0,25.2
2,2024-01-05T12:20:48.000,2024-01-05T12:30:05.000,2,1.6,10.7,0.0,2.94,1.0,17.64
2,2024-01-23T21:39:27.000,2024-01-23T21:50:39.000,2,2.11,12.8,1.0,3.56,1.0,21.36
2,2024-01-15T14:47:45.000,2024-01-15T14:53:47.000,1,0.52,7.2,0.0,2.24,1.0,13.44
2,2024-01-11T15:01:29.000,2024-01-11T15:14:29.000,1,1.73,13.5,0.0,3.5,1.0,21.0
2,2024-01-13T23:16:18.000,2024-01-13T23:26:28.000,1,2.09,12.1,1.0,3.42,1.0,20.52
2,2024-01-03T20:06:19.000,2024-01-03T20:13:47.000,1,1.73,10.0,2.5,2.0,1.0,18.5
2,2024-01-23T10:24:53.000,2024-01-23T10:28:58.000,3,0.49,5.1,0.0,0.0,1.0,9.1
2,2024-01-13T12:10:11.000,2024-01-13T12:15:14.000,1,0.61,6.5,0.0,2.1,1.0,12.6
2,2024-01-28T10:24:24.000,2024-01-28T10:29:10.000,1,0.75,6.5,0.0,2.1,1.0,12.6
1,2024-01-15T18:55:08.000,2024-01-15T19:22:46.000,1,9.9,40.8,6.75,9.8,1.0,58.85
1,2024-01-16T14:13:25.000,2024-01-16T14:22:23.000,1,1.3,9.3,2.5,1.5,1.0,14.8
2,2024-01-13T20:50:41.000,2024-01-13T21:23:10.000,2,5.92,34.5,1.0,7.9,1.0,47.4
2,2024-01-01T23:17:24.000,2024-01-01T23:26:34.000,2,2.08,12.1,1.0,0.0,1.0,17.1
2,2024-01-22T09:46:02.000,2024-01-22T10:08:16.000,2,1.22,18.4,0.0,0.0,1.0,22.4
2,2024-01-02T23:53:40.000,2024-01-02T23:57:06.000,1,1.44,7.9,1.0,2.58,1.0,15.48
2,2024-01-29T20:04:00.000,2024-01-29T20:21:12.000,2,2.01,16.3,1.0,4.26,1.0,25.56
1,2024-01-03T08:23:40.000,2024-01-03T09:16:10.000,1,18.0,70.0,2.5,8.0,1.0,88.94
2,2024-01-25T09:23:18.000,2024-01-25T09:28:18.000,1,0.89,7.2,0.0,2.24,1.0,13.44
2,2024-01-21T13:29:16.000,2024-01-21T13:39:19.000,5,1.58,11.4,0.0,2.0,1.0,17.4
2,2024-01-04T19:23:40.000,2024-01-04T19:28:10.000,1,0.82,6.5,2.5,2.6,1.0,15.6
2,2024-01-14T23:47:12.000,2024-01-15T00:06:15.000,2,9.56,37.3,1.0,10.58,1.0,52.88
2,2024-01-22T16:56:00.000,2024-01-22T17:02:27.000,2,1.14,8.6,2.5,0.9,1.0,16.0
2,2024-01-26T23:20:50.000,2024-01-26T23:32:01.000,1,3.08,15.6,1.0,4.12,1.0,24.72
1,2024-01-09T17:39:12.000,2024-01-09T17:44:30.000,1,1.4,8.6,5.0,3.02,1.0,18.12
2,2024-01-13T23:41:51.000,2024-01-13T23:41:58.000,3,0.0,35.0,0.0,4.0,1.0,42.5
2,2024-01-21T15:35:57.000,2024-01-21T15:40:46.000,1,1.24,7.2,0.0,2.24,1.0,13.44
1,2024-01-02T19:09:01.000,2024-01-02T19:15:42.000,1,1.2,7.9,5.0,2.9,1.0,17.3
2,2024-01-11T14:33:50.000,2024-01-11T14:59:31.000,6,1.71,21.9,0.0,5.18,1.0,31.08
2,2024-01-01T13:28:21.000,2024-01-01T14:10:43.000,3,16.13,86.7,0.0,5.5,1.0,105.95
2,2024-01-11T17:36:12.000,2024-01-11T17:44:56.000,1,1.7,10.7,2.5,3.44,1.0,20.64
1,2024-01-22T16:06:51.000,2024-01-22T16:31:52.000,1,8.9,36.6,5.0,0.0,1.0,46.28
1,2024-01-01T18:36:58.000,2024-01-01T18:47:49.000,1,3.6,17.7,5.0,0.0,1.0,24.2
1,2024-01-09T22:02:08.000,2024-01-09T22:13:20.000,1,1.6,10.7,3.5,3.15,1.0,18.85
2,2024-01-14T19:43:46.000,2024-01-14T20:24:52.000,1,20.58,70.0,0.0,24.28,1.0,106.97
2,2024-01-05T22:56:43.000,2024-01-05T23:01:36.000,2,1.1,7.2,1.0,2.44,1.0,14.64
2,2024-01-03T21:56:42.000,2024-01-03T22:15:39.000,1,3.84,21.2,1.0,5.24,1.0,31.44
2,2024-01-04T18:02:10.000,2024-01-04T18:11:16.000,1,1.8,11.4,2.5,0.0,1.0,17.9
1,2024-01-26T21:39:43.000,2024-01-26T21:51:12.000,1,2.0,12.1,3.5,3.4,1.0,20.5
2,2024-01-23T18:31:55.000,2024-01-23T18:36:18.000,1,0.41,5.8,2.5,1.84,1.0,14.14
2,2024-01-14T12:29:16.000,2024-01-14T12:35:41.000,1,1.1,8.6,0.0,1.0,1.0,13.6
2,2024-01-25T19:25:04.000,2024-01-25T19:49:18.000,1,3.55,22.6,2.5,1.46,1.0,30.56
2,2024-01-26T21:44:49.000,2024-01-26T21:57:52.000,3,1.42,12.8,1.0,3.56,1.0,21.36
1,2024-01-27T17:25:25.000,2024-01-27T17:52:47.000,1,5.4,28.9,2.5,6.55,1.0,39.45
2,2024-01-08T11:44:49.000,2024-01-08T11:56:40.000,1,2.42,14.9,0.0,3.78,1.0,22.68
2,2024-01-16T18:49:13.000,2024-01-16T19:04:59.000,1,7.43,30.3,7.5,7.86,1.0,48.91
2,2024-01-11T19:31:37.000,2024-01-11T19:35:54.000,3,0.46,5.8,2.5,2.46,1.0,14.76
2,2024-01-17T21:45:40.000,2024-01-17T22:16:24.000,1,17.49,67.4,1.0,17.48,1.0,89.13
2,2024-01-13T18:24:38.000,2024-01-13T18:42:18.000,2,2.96,17.7,0.0,4.34,1.0,26.04
1,2024-01-16T14:37:28.000,2024-01-16T14:56:56.000,2,2.8,19.1,0.0,2.0,1.0,22.6
2,2024-01-27T19:54:29.000,2024-01-27T20:34:51.000,1,11.84,52.7,0.0,11.19,1.0,67.14
2,2024-01-02T22:53:04.000,2024-01-02T23:21:09.000,1,10.1,43.6,1.0,9.72,1.0,58.32
2,2024-01-20T23:34:02.000,2024-01-20T23:48:40.000,1,1.06,13.5,1.0,2.0,1.0,20.5
1,2024-01-11T11:27:44.000,2024-01-11T11:32:28.000,1,0.5,5.8,2.5,2.45,1.0,12.25
1,2024-01-21T19:41:01.000,2024-01-21T19:47:22.000,1,1.1,8.6,2.5,3.75,1.0,16.35
2,2024-01-17T10:35:06.000,2024-01-17T10:43:19.000,1,1.3,10.0,0.0,0.0,1.0,14.0
1,2024-01-23T14:19:43.000,2024-01-23T14:22:32.000,1,0.5,5.8,2.5,2.0,1.0,11.8
2,2024-01-02T12:03:28.000,2024-01-02T12:07:51.000,1,0.54,5.8,0.0,1.0,1.0,8.3
2,2024-01-11T20:30:06.000,2024-01-11T21:08:36.000,1,10.64,47.8,1.0,11.95,1.0,71.69
2,2024-01-16T06:29:16.000,2024-01-16T06:43:37.000,1,1.49,13.5,0.0,0.0,1.0,17.5
2,2024-01-28T09:31:32.000,2024-01-28T09:35:18.000,2,0.69,5.8,0.0,1.96,1.0,11.76
1,2024-01-26T23:17:01.000,2024-01-26T23:37:15.000,1,3.4,21.2,3.5,5.24,1.0,31.44
2,2024-01-18T13:39:54.000,2024-01-18T13:53:41.000,1,1.46,13.5,0.0,2.5,1.0,20.0
2,2024-01-10T17:23:54.000,2024-01-10T17:42:00.000,1,3.07,19.1,2.5,5.12,1.0,30.72
2,2024-01-13T12:05:01.000,2024-01-13T12:14:41.000,1,0.0,9.3,0.0,3.32,1.0,16.62
2,2024-01-08T19:11:05.000,2024-01-08T19:26:21.000,1,1.83,14.9,2.5,3.21,1.0,24.61
2,2024-01-29T22:47:18.000,2024-01-29T23:34:51.000,1,14.84,63.9,1.0,10.0,1.0,78.9
2,2024-01-01T10:00:43.000,2024-01-01T10:18:22.000,1,6.46,29.6,0.0,0.0,1.0,33.6
2,2024-01-20T15:53:49.000,2024-01-20T16:08:36.000,1,1.5,14.2,0.0,2.73,1.0,20.93
2,2024-01-04T16:41:39.000,2024-01-04T16:57:44.000,1,1.54,14.2,2.5,5.17,1.0,25.87
2,2024-01-12T18:10:39.000,2024-01-12T18:19:16.000,1,1.31,10.0,2.5,3.3,1.0,19.8
2,2024-01-20T23:52:01.000,2024-01-21T00:01:08.000,2,1.75,11.4,1.0,3.28,1.0,19.68
2,2024-01-04T20:42:51.000,2024-01-04T20:59:43.000,2,9.96,38.7,1.0,0.0,1.0,43.7
2,2024-01-03T19:53:50.000,2024-01-03T20:03:32.000,1,1.03,10.0,2.5,0.0,1.0,16.5
2,2024-01-02T12:55:43.000,2024-01-02T13:03:17.000,1,0.75,7.9,0.0,2.38,1.0,14.28
2,2024-01-31T09:13:32.000,2024-01-31T09:29:39.000,1,1.3,-14.9,0.0,0.0,-1.0,-18.9
2,2024-01-14T16:35:11.000,2024-01-14T16:54:42.000,1,3.92,21.2,0.0,5.04,1.0,30.24
1,2024-01-14T02:06:48.000,2024-01-14T02:16:01.000,1,1.7,10.0,3.5,3.0,1.0,18.0
2,2024-01-18T17:08:53.000,2024-01-18T17:33:48.000,1,2.48,21.2,2.5,4.16,1.0,31.86
1,2024-01-06T17:16:04.000,2024-01-06T17:37:18.000,2,1.2,17.7,2.5,4.3,1.0,26.0
2,2024-01-22T10:45:14.000,2024-01-22T11:27:24.000,1,18.76,75.8,0.0,0.0,1.0,79.05
1,2024-01-11T17:28:07.000,2024-01-11T17:37:39.000,1,1.2,10.0,5.0,0.83,1.0,17.33
1,2024-01-13T22:20:10.000,2024-01-13T22:45:31.000,2,5.1,24.7,3.5,7.4,1.0,37.1
2,2024-01-01T02:05:08.000,2024-01-01T02:12:05.000,3,0.8,8.6,1.0,2.72,1.0,16.32
2,2024-01-27T05:11:39.000,2024-01-27T05:22:19.000,1,4.56,18.4,1.0,4.68,1.0,28.08
2,2024-01-04T20:30:26.000,2024-01-04T20:42:02.000,1,2.16,13.5,1.0,1.5,1.0,20.0
2,2024-01-10T21:58:11.000,2024-01-10T22:02:02.000,1,0.64,5.8,1.0,2.16,1.0,12.96
2,2024-01-18T11:52:01.000,2024-01-18T11:52:14.000,1,0.0,3.0,0.0,0.0,1.0,4.5
2,2024-01-25T20:46:49.000,2024-01-25T21:01:58.000,3,1.65,14.2,1.0,0.0,1.0,19.2
1,2024-01-18T10:29:20.000,2024-01-18T11:08:38.000,2,10.5,46.4,9.25,12.8,1.0,76.89
2,2024-01-13T02:01:48.000,2024-01-13T02:25:10.000,1,4.03,24.0,1.0,5.8,1.0,34.8
1,2024-01-19T12:12:49.000,2024-01-19T12:22:06.000,2,1.0,10.0,2.5,1.5,1.0,15.5
1,2024-01-06T09:23:57.000,2024-01-06T09:37:59.000,1,3.8,18.4,2.5,0.0,1.0,22.4
2,2024-01-03T19:26:31.000,2024-01-03T19:41:34.000,1,6.92,28.9,2.5,35.4,1.0,70.8
