VendorId,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,extra,tip_amount,improvement_surcharge,total_amount
6,2024-01-19T14:01:52.000,2024-01-19T15:01:38.000,,8.33,48.2,0.0,0.0,0.3,49.0
6,2024-01-19T14:01:34.000,2024-01-19T15:01:08.000,,11.5,73.57,0.0,0.0,0.3,74.37
6,2024-01-19T15:01:04.000,2024-01-19T16:01:06.000,,20.05,98.78,0.0,0.0,0.3,99.58
6,2024-01-19T16:01:37.000,2024-01-19T18:01:23.000,,22.96,89.88,0.0,0.0,0.3,90.68
6,2024-01-19T16:01:49.000,2024-01-19T16:01:27.000,,10.44,58.53,0.0,0.0,0.3,59.33
6,2024-01-19T17:01:28.000,2024-01-19T17:01:05.000,,17.05,41.02,0.0,0.0,0.3,41.82
6,2024-01-19T18:01:40.000,2024-01-19T18:01:41.000,,13.22,63.55,0.0,0.0,0.3,64.35
6,2024-01-20T09:01:43.000,2024-01-20T10:01:07.000,,11.97,32.39,0.5,0.0,0.3,33.19
6,2024-01-20T13:01:13.000,2024-01-20T13:01:11.000,,0.69,18.2,0.5,0.0,0.3,19.0
6,2024-01-20T14:01:21.000,2024-01-20T15:01:09.000,,15.87,47.49,0.0,0.0,0.3,48.29
6,2024-01-20T18:01:39.000,2024-01-20T18:01:20.000,,8.46,29.23,0.0,0.0,0.3,30.03
6,2024-01-20T18:01:21.000,2024-01-20T19:01:32.000,,10.16,49.2,0.0,0.0,0.3,50.0
6,2024-01-21T01:01:07.000,2024-01-21T01:01:23.000,,18.42,52.28,0.0,0.0,0.3,53.08
6,2024-01-21T04:01:27.000,2024-01-21T04:01:04.000,,7.65,33.34,0.0,0.0,0.3,34.14
6,2024-01-21T13:01:15.000,2024-01-21T13:01:26.000,,11.06,33.5,0.0,0.0,0.3,34.3
6,2024-01-21T18:01:50.000,2024-01-21T19:01:33.000,,12.88,46.2,0.0,0.0,0.3,47.0
6,2024-01-21T18:01:05.000,2024-01-21T18:01:01.000,,9.45,30.63,0.0,0.0,0.3,31.43
6,2024-01-21T23:01:33.000,2024-01-21T23:01:26.000,,4.13,20.04,0.0,0.0,0.3,20.84
6,2024-01-22T00:01:27.000,2024-01-22T00:01:03.000,,3.08,15.64,0.0,0.0,0.3,16.44
6,2024-01-22T01:01:14.000,2024-01-22T01:01:18.000,,2.4,15.2,0.0,0.0,0.3,16.0
6,2024-01-22T07:01:02.000,2024-01-22T08:01:24.000,,11.52,36.55,0.0,0.0,0.3,37.35
6,2024-01-23T16:01:32.000,2024-01-23T16:01:34.000,,17.4,52.04,0.0,0.0,0.3,52.84
